128.36971056198516,4.747090235002669,1.7791610209889053,16.108151250174803,127.12001935869182,5.541562840454111,571.3086196641597
121.18775259531677,7.998630734768596,4.199636771520189,18.238622001323847,130.53323578275342,3.3067886392351324,528.4572981370364
140.72468995436918,6.414683488177929,1.4957118139530863,14.419621115010937,103.54116479655899,7.099165238125827,720.6694239956221
140.19111213512258,7.117947510985154,0.2544080654682873,14.805413179377034,120.20287147593115,6.723100017231258,669.8760329384884
147.46140359298875,2.2431435286235244,3.21521621469456,13.946917827664134,135.7718186243697,6.557272404311121,636.0495152111678
119.22171771279656,9.6506827403914,3.77778988513311,10.258446327594232,186.07723554493197,3.7757192798265993,319.9687180383458
132.80119403898826,9.75133332656363,3.9257821056378566,12.83526293580049,101.5040651815168,6.580061165554328,625.3451342171561
126.44028998830419,6.314401745110291,0.8912130390092149,11.330433644894741,108.42307710804403,3.1378380020287064,296.0277734088472
136.8558013291841,0.31161747070930224,0.3270942354793155,10.061824325034213,179.76639787908476,7.125895154349028,605.2311210373816
116.89563855380582,8.41472998951722,2.087892368245639,10.623499181931166,158.0639178105995,7.122987958576645,613.7851604709333
118.65603174527813,7.615819257343846,2.848563493531952,12.563158185305,142.74061269002596,6.216831168875646,543.4183934541472
112.76238991946246,6.151560785934737,0.6271914029877834,11.793804681155445,119.87644924503195,3.4042936455224275,299.95397818623735
127.79408542064287,7.112140113671558,1.7861652019061558,12.86985320973217,150.6503290819946,3.1518771284506064,342.4574114186992
114.01981756285227,7.931159242025878,2.2075304098351527,12.207051037180301,163.85535444236484,6.156179586268186,518.9494338490351
119.20443805057847,9.170758980956169,1.902815797681006,18.700202277329275,176.7914383041899,6.693682690585617,791.4402889003034
130.03113140826068,5.026446195311677,3.6371344603492317,10.639596280878624,132.27129161928806,4.666382290062762,368.0099076417496
148.32435318308217,6.720499038822753,1.59234802559225,14.144904610099719,168.81020682069857,7.254176889411196,745.9699758158594
109.35480938911104,6.822252059197359,0.7524019223061429,12.428277815881728,142.24766261875837,4.693648356367231,377.31018922483804
110.73278825919627,8.870716023938005,2.1831094875726462,18.52392620219856,197.19542457671548,3.178257496869017,510.6231680522618
148.75447080268862,3.179794797483071,1.309159130694582,15.548840157448705,182.893233985572,4.002424114488499,464.00908902484514
121.27079472450728,1.7299490560992759,0.37311830221327,19.999380272231463,194.78757844531913,3.8751637261407215,585.3563138136722
144.2023293286984,0.3774502275996483,0.3260359095387799,18.519633756431276,150.6170624444229,3.2965044352404127,528.1398875591249
133.00109997021113,6.44913976245669,2.6041729625616665,18.618655587325815,125.7020861419291,5.820144655436041,698.4360938082284
140.15588483735036,9.856010216039806,3.8101552582962297,10.821511588280456,110.08168773469973,4.796376899684061,409.8569100343911
114.77748915721345,6.364242550281091,3.4238205162097195,16.34253854045822,169.02923149047254,7.284276401299939,795.2848297442579
140.22479099679273,3.7612572958955792,3.590110820986899,13.795995786706037,143.25496475889523,5.247788823351684,493.54261260170153
140.53115887856262,6.787218340128362,2.920807513643622,12.001481119928368,122.3663643569235,5.183063523389752,448.43646873584385
130.92850556099714,7.435772676891719,2.3107175231414416,17.810973668702065,123.0659008821254,6.934185319057745,803.5698986394314
111.3288429856494,3.7404836486264994,1.7058728076320506,15.328463265065597,144.6414648969347,7.336478205736968,752.5236371563282
146.8036036535893,8.517493583635998,2.7349490540836268,12.190598118561724,196.05405686410134,6.73240270119584,629.1353970683057
139.80477915486995,4.556758447212356,0.23135269464539643,13.293698803206091,164.02619132506624,3.0482610290688053,351.00557382237946
122.22361611083,2.5140465359011333,3.0579556106030257,15.03637751352285,189.31406436608768,5.257917521405566,506.60630777202766
129.43242284257627,6.738199927672907,0.20138719916548586,11.62233384299668,137.32459777473684,7.138567133889467,634.5656486127832
